reg_no | sem | branch_code | subject_code | subject_name | subject_type | credit | old_shown_grade | new_shown_grade | should_be_grade | shown_gp | corrected_gp | delta_points | new_ese | new_ia | new_total | old_result_url | new_result_url
22102108033 | IV | 102 | 102404 | Instrumentation & Control | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 31^ | 20 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102108033 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102108033&semester=IV&exam_held=December%2F2025
22102108033 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 50^ | 9 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102108033 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102108033&semester=IV&exam_held=December%2F2025
22102108038 | IV | 102 | 102404 | Instrumentation & Control | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 47^ | 22 | 69 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102108038 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102108038&semester=IV&exam_held=December%2F2025
22102109001 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 41^ | 14 | 55 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109001&semester=IV&exam_held=December%2F2025
22102109009 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 39^ | 17 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109009 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109009&semester=IV&exam_held=December%2F2025
22102109021 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 49^ | 15 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109021 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109021&semester=IV&exam_held=December%2F2025
22102109021 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 46^ | 14 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109021 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109021&semester=IV&exam_held=December%2F2025
22102109024 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 39^ | 23 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109024 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109024&semester=IV&exam_held=December%2F2025
22102109024 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | C | B | 7 | 8 | 3.00 | 53^ | 22 | 75 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109024 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109024&semester=IV&exam_held=December%2F2025
22102109028 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 40^ | 16 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109028 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109028&semester=IV&exam_held=December%2F2025
22102109033 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 47^ | 19 | 66 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109033 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109033&semester=IV&exam_held=December%2F2025
22102109035 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 46^ | 16 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109035 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109035&semester=IV&exam_held=December%2F2025
22102109042 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 16 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109042 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109042&semester=IV&exam_held=December%2F2025
22102109045 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | C | B | 7 | 8 | 3.00 | 49^ | 23 | 72 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109045 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109045&semester=IV&exam_held=December%2F2025
22102109046 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 48^ | 15 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109046 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109046&semester=IV&exam_held=December%2F2025
22102109046 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 41^ | 16 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109046 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109046&semester=IV&exam_held=December%2F2025
22102109046 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 42^ | 14 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109046 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109046&semester=IV&exam_held=December%2F2025
22102109046 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 42^ | 12 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109046 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109046&semester=IV&exam_held=December%2F2025
22102109052 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 43^ | 17 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109052 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109052&semester=IV&exam_held=December%2F2025
22102109053 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 32^ | 23 | 55 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109053 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109053&semester=IV&exam_held=December%2F2025
22102110002 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 44^ | 24 | 68 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110002 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102110002&semester=IV&exam_held=December%2F2025
22102110005 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 36^ | 26 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110005 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102110005&semester=IV&exam_held=December%2F2025
22102110009 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 40^ | 20 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110009 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102110009&semester=IV&exam_held=December%2F2025
22102110011 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 44^ | 20 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110011 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102110011&semester=IV&exam_held=December%2F2025
22102110014 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 38^ | 26 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110014 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102110014&semester=IV&exam_held=December%2F2025
22102110025 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 39^ | 20 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110025 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102110025&semester=IV&exam_held=December%2F2025
22102110032 | IV | 102 | 102404 | Instrumentation & Control | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 41^ | 27 | 68 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110032 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102110032&semester=IV&exam_held=December%2F2025
22102110033 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 41^ | 16 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110033 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102110033&semester=IV&exam_held=December%2F2025
22102110037 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 39^ | 19 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110037 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102110037&semester=IV&exam_held=December%2F2025
22102110040 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 40^ | 22 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110040 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102110040&semester=IV&exam_held=December%2F2025
22102110045 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 47^ | 19 | 66 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110045 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102110045&semester=IV&exam_held=December%2F2025
22102110046 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 42^ | 19 | 61 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110046 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102110046&semester=IV&exam_held=December%2F2025
22102110049 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 38^ | 20 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110049 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102110049&semester=IV&exam_held=December%2F2025
22102111012 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 45^ | 20 | 65 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102111012 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102111012&semester=IV&exam_held=December%2F2025
22102111013 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 52^ | 15 | 67 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102111013 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102111013&semester=IV&exam_held=December%2F2025
22102111026 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 18 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102111026 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102111026&semester=IV&exam_held=December%2F2025
22102111031 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 49^ | 18 | 67 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102111031 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102111031&semester=IV&exam_held=December%2F2025
22102111032 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 38^ | 13 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102111032 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102111032&semester=IV&exam_held=December%2F2025
22102111041 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 40^ | 13 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102111041 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102111041&semester=IV&exam_held=December%2F2025
22102113002 | IV | 102 | 102404 | Instrumentation & Control | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 51^ | 14 | 65 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113002 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113002&semester=IV&exam_held=December%2F2025
22102113007 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 39^ | 15 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113007 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113007&semester=IV&exam_held=December%2F2025
22102113008 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 30^ | 21 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113008&semester=IV&exam_held=December%2F2025
22102113008 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 43^ | 23 | 66 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113008&semester=IV&exam_held=December%2F2025
22102113008 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 22 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113008&semester=IV&exam_held=December%2F2025
22102113014 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 29^ | 25 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113014 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113014&semester=IV&exam_held=December%2F2025
22102113021 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 33^ | 20 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113021 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113021&semester=IV&exam_held=December%2F2025
22102113031 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 41^ | 18 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113031 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113031&semester=IV&exam_held=December%2F2025
22102113031 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 30^ | 24 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113031 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113031&semester=IV&exam_held=December%2F2025
22102113035 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 48^ | 8 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113035 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113035&semester=IV&exam_held=December%2F2025
22102113035 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 39^ | 16 | 55 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113035 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113035&semester=IV&exam_held=December%2F2025
22102113036 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 45^ | 18 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113036 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113036&semester=IV&exam_held=December%2F2025
22102113040 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 36^ | 15 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113040 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113040&semester=IV&exam_held=December%2F2025
22102117012 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 51^ | 17 | 68 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102117012 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102117012&semester=IV&exam_held=December%2F2025
22102117015 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 40^ | 20 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102117015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102117015&semester=IV&exam_held=December%2F2025
22102117022 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 44^ | 16 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102117022 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102117022&semester=IV&exam_held=December%2F2025
22102117022 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 42^ | 15 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102117022 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102117022&semester=IV&exam_held=December%2F2025
22102117023 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 44^ | 18 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102117023 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102117023&semester=IV&exam_held=December%2F2025
22102121001 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 36^ | 27 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102121001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102121001&semester=IV&exam_held=December%2F2025
22102121001 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 25^ | 27 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102121001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102121001&semester=IV&exam_held=December%2F2025
22102121003 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 35^ | 28 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102121003 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102121003&semester=IV&exam_held=December%2F2025
22102123001 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 33^ | 27 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102123001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102123001&semester=IV&exam_held=December%2F2025
22102123002 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 31^ | 26 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102123002 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102123002&semester=IV&exam_held=December%2F2025
22102123002 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 34^ | 26 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102123002 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102123002&semester=IV&exam_held=December%2F2025
